Pudhupettai,"Pudhupettai (Tamil: ???????????? English: New Hood/Area) is a 2006 Indian Tamil gangster film written and directed by Selvaraghavan, starring his brother Dhanush in the lead, whilst Sneha and Sonia Agarwal enact the lead female character roles. The film, with music scored by Yuvan Shankar Raja and cinematography by Arvind Krishna, Selvaraghavan's usual crew members, released on 26 May 2006, receiving universal critical acclaim for the music and picturisation. The film was dubbed into Telugu and released as Dhoolpeta.",https://upload.wikimedia.org/wikipedia/en/7/7f/Pudhupettai_movie_poster.jpg,26-05-2006,K Muralidharan,Selvaraghavan,Selvaraghavan,Tamil,137,9.5,Romance
Anniyan,"Anniyan (English: Outsider or Stranger) is a 2005 Indian Tamil-language psychological thriller film written and directed by S. Shankar and produced by V. Ravichandran of Aascar Films. The plot centres on a disillusioned everyman whose frustration at what he sees as increasing social apathy and public negligence leads to a split personality that attempts to right the system. Vikram stars as Ramanujam, an idealistic, law-abiding lawyer who suffers from multiple personality disorder and develops two other identities: a metrosexual fashion model Remo and a vigilante serial killer named Anniyan. Sadha plays his love interest, Nandini. Actors Vivek, Prakash Raj, Nedumudi Venu and Nassar also feature in the film.
Shankar conceived the film in mid-2003 during the post-production period of his previous film, Boys. He based the film on his own life experiences during his formative years when he was disturbed by what he saw around him, and his eventual displeasure with society. Pre-production for Anniyan began in November 2003 and principal photography in March 2004.",https://upload.wikimedia.org/wikipedia/en/1/16/Anniyan_poster.jpg,10-06-2005,V. Ravichandran,"
",S. Shankar,Tamil,105,5.8,Tragedy
Ullam Ketkumae,"Ullam Ketkumae is a 2005 Tamil romance film directed and co-written by Jeeva, with dialogues by Sujatha. The film features Shaam, Arya, Asin, Laila and Pooja in the lead roles as five college students. The film's score and soundtrack are composed by Harris Jayaraj, while Vairamuthu penned the lyrics for the songs. The story tells the reunion of five friends who were together at college and exploring their relationships during the years. The film released after several delays in 2005 and went on to win critical and commercial success.",https://upload.wikimedia.org/wikipedia/en/7/78/Ullam_Ketkumae_DVD_Cover.jpg,17-06-2005,Mahadevan Ganesh,Jeeva,Jeeva,Tamil,189,7.4,Action
Ghilli,"Ghilli (English: Risk taker) is a 2004 Indian Tamil action film directed by Dharani and produced by A. M. Rathnam under the production company Sri Surya Movies. The film features Trisha and Vijay in lead roles with Ashish Vidyarthi, Dhamu, Prakash Raj, Mayilsamy and Janaki Sabesh playing supporting roles. The film is a remake of Telugu film Okkadu (2003).
The soundtrack album and background score were composed by Vidyasagar. Cinematography was handled by Gopinath and editing was done by V. T. Vijayan. Dialogues for the film were written by Bharathan. The plot revolves around an aspiring Kabaddi player who saves a girl from a murderous factionalist leader who wants to marry her. It was released on 17 April 2004.",https://upload.wikimedia.org/wikipedia/en/7/77/Ghilli308.jpg,17-04-2004,A. M. Rathnam,Bharathan (dialogues),Dharani,Tamil,156,9.6,Romance
Minnale,"Minnale (Tamil: ???????; English: Lightning) is a 2001 Tamil romance film written and directed by Gautham Menon. The film featured Madhavan, Abbas and Reemma Sen, with Vivek and Nagesh also appearing in pivotal roles. The film's soundtrack was composed by newcomer Harris Jayaraj, which became very successful prior to release, helping the film at the box office. Marketed as a Valentine's Day release, Minnale opened to positive reviews from critics and enjoyed significant commercial success.",https://upload.wikimedia.org/wikipedia/en/9/95/Minnale_dvd.jpg,17-04-2004,Murali Manohar,"""Dhinanthorum"" Nagarajan (dialogues)",Gautham Vasudev Menon,Tamil,104,8.4,Comedy
Kannathil Muthamittal,"Kannathil Muthamittal (English: A Peck on the Cheek) is a 2002 Tamil musical-drama film written, produced and directed by Mani Ratnam. It features P. S. Keerthana, Madhavan and Simran in the leading roles with Nandita Das, J. D. Chakravarthy, Prakash Raj and Pasupathy portraying other pivotal characters. The film's score and soundtrack were composed by A. R. Rahman, while Ravi K. Chandran handled the cinematography. Mani Ratnam presents the story of a child of Sri Lankan Tamil parentage adopted by Indian parents, who desires to meet her biological mother in the midst of the Sri Lankan Civil War.
The film premiered at the 2002 Toronto International Film Festival, It also received a strong reception when screened at the San Francisco International Film Festival in 2003. The film received high critical acclaim upon release and went on to win six National Film Awards, six Filmfare Awards South and Best Film awards at six international film festivals.",https://upload.wikimedia.org/wikipedia/en/1/15/Kannathil-Muthamital.jpg,10-04-2004,Mani Ratnam,Sujatha,Mani Ratnam,Tamil,91,8,Tragedy
Bagavathi,"Bagavathi is a 2002 Tamil film directed by A. Venkatesh, which features Vijay and Reemma Sen in the leading roles. Vadivelu, K. Vishwanath, Yugendran and Ashish Vidyarthi play other supporting roles, while Deva composed the music for the film. The movie was released on average hit a the box office. It was also dubbed in Telegu and Hindi with the same title.",https://upload.wikimedia.org/wikipedia/en/3/3b/Bagavathi_Vijay_Movie.jpg,04-11-2002,K. Muralidharan,A. Venkatesh,A. Venkatesh,Tamil,138,5.3,Drama
Thamizhan,"Thamizhan is a 2002 Indian Tamil-language political drama film directed by debutant Majith and produced by G. Venkateswaran. The film stars Vijay in the lead role with Priyanka Chopra, making her debut as a lead actress. Revathi, Nassar, Ashish Vidyarthi and Vivek also play pivotal roles in the film, while the film's score and soundtrack were composed by D. Imman. The film was released in April 2002 and it was declared as hit at the box office. The movie was later dubbed in Telegu as Dammunte Kasko and Hindi as Gundaraaj 2.",https://upload.wikimedia.org/wikipedia/en/c/c1/Thamizhan.jpg,17-04-2004,G. Venkateswaran,Majith (dialogue),Majith,Tamil,198,7.5,Comedy
Panchathantiram,"Panchathantiram (English: Five Ruses) is a 2002 Indian Tamil comedy film directed by K. S. Ravikumar and written by Crazy Mohan. The film features Kamal Haasan, Simran and Ramya Krishnan in the lead roles, with a large supporting cast including Jayaram, Ramesh Aravind, Sriman and Nagesh.
The film opened to positive reviews from critics, and made profits at the box office.",https://upload.wikimedia.org/wikipedia/en/c/cf/Panchathanthiram.jpg,30-10-1997,P. L. Thenappan,Kamal Haasan,K. S. Ravikumar,Tamil,133,9.5,Tragedy
Porkkaalam,"Porkaalam (Tamil: ????????? English: Golden Age) is a 1997 Indian Tamil drama film written and directed by Cheran. The film has Murali, Meena, Sanghavi, Rajeshwari and Vadivelu in key roles. It was later remade in Telugu as Manikyam with Meka Srikanth, in Kannada as Odahuttidavalu with Ravichandran in 2006 and in Bollywood as Meri Pyaari Bahania Banegi Dulhania with Mithun Chakraborty in 2001. Porkaalam was one among 1997 Deepavali releases and became a huge success.",https://upload.wikimedia.org/wikipedia/en/3/31/Porkkalam.jpg,30-10-1997,M. Kaja Mydeen,Cheran,Cheran,Tamil,187,7.9,Tragedy
Ullathai Allitha,"Ullathai Allitha is 1996 Tamil comedy film directed by Sundar C. The film starred Karthik, Goundamani and Rambha in the lead roles. The film's plot elements were borrowed from Hindi film Andaz Apna Apna. The film's score and soundtrack are composed by Sirpi. The film was a Blockbuster at the box office. The film released on 15 January 1996 and received positive reviews from the critics and audience. The film was remade in Telugu as Veedevadandi Babu and in Kannada Galate Aliyandru.",https://upload.wikimedia.org/wikipedia/en/e/ed/Ullathai_Allitha.jpg,15-01-1996,N. Prabhavathy,K. Selva Bharathy,Sundar C.,Tamil,155,8,Drama
